Column1,CONCEPT_ID,CONCEPT_CODE,VOCABULARY_ID,doseFormRxCui_str,doseFormName_str,drugName_str
8020,19023937,200847,RxNorm,,,propranolol hydrochloride 80 MG Oral Tablet [Angilol]
8021,19023938,200848,RxNorm,,,propranolol hydrochloride 80 MG Oral Tablet [Apsolol]
8022,19023939,200849,RxNorm,,,propranolol hydrochloride 80 MG Oral Tablet [Propanix]
8023,19023940,200850,RxNorm,,,propranolol hydrochloride 80 MG Oral Tablet [Berkolol]
8024,19023996,200856,RxNorm,,,pindolol 5 MG Oral Tablet [Betadren]
8025,19023997,200857,RxNorm,317541,Oral Tablet,Pindolol 5 MG Oral Tablet [Visken]
8026,19023998,200858,RxNorm,,,pindolol 15 MG Oral Tablet [Betadren]
8027,19023999,200859,RxNorm,,,pindolol 15 MG Oral Tablet [Visken]
8028,19024086,200877,RxNorm,,,diltiazem hydrochloride 60 MG Oral Tablet [Calcicard]
8029,19024087,200878,RxNorm,,,diltiazem hydrochloride 60 MG Extended Release Oral Tablet [Tildiem]
8030,19024088,200879,RxNorm,,,diltiazem hydrochloride 60 MG Extended Release Oral Tablet [Britiazim]
8031,19024089,200880,RxNorm,,,diltiazem hydrochloride 60 MG Extended Release Oral Tablet [Angiozem]
8032,19024112,200883,RxNorm,,,nifedipine 5 MG Oral Capsule [Vasad]
8033,19024113,200884,RxNorm,,,nifedipine 10 MG Oral Capsule [Vasad]
8034,19024114,200885,RxNorm,,,nifedipine 10 MG Oral Capsule [Calcilat]
8035,19024115,200886,RxNorm,,,nifedipine 10 MG Oral Capsule [Angiopine]
8036,19024814,201218,RxNorm,,,atenolol 25 MG Oral Tablet [Antipressan]
8037,19024852,201234,RxNorm,,,torsemide 2.5 MG Oral Tablet [Torem]
8038,19024853,201235,RxNorm,,,torsemide 5 MG Oral Tablet [Torem]
8039,19024854,201236,RxNorm,,,torsemide 10 MG Oral Tablet [Torem]
8041,19024897,201273,RxNorm,,,bumetanide 5 MG Oral Tablet [Burinex]
8044,19024932,201282,RxNorm,,,spironolactone 100 MG Oral Capsule [Spiroctan]
8045,19024933,201285,RxNorm,,,verapamil hydrochloride 40 MG Oral Tablet [Berkatens]
8046,19024934,201286,RxNorm,,,verapamil hydrochloride 40 MG Oral Tablet [Cordilox]
8047,19024935,201287,RxNorm,,,verapamil hydrochloride 40 MG Oral Tablet [Securon]
8048,19024936,201288,RxNorm,,,verapamil hydrochloride 80 MG Oral Tablet [Berkatens]
8049,19024937,201289,RxNorm,,,verapamil hydrochloride 80 MG Oral Tablet [Cordilox]
8050,19024939,201290,RxNorm,,,verapamil hydrochloride 80 MG Oral Tablet [Securon]
8051,19024940,201291,RxNorm,,,verapamil hydrochloride 120 MG Oral Tablet [Berkatens]
8052,19024971,201292,RxNorm,,,verapamil hydrochloride 120 MG Oral Tablet [Cordilox]
8053,19024972,201293,RxNorm,,,verapamil hydrochloride 120 MG Oral Tablet [Securon]
8054,19024973,201294,RxNorm,,,verapamil hydrochloride 160 MG Oral Tablet [Berkatens]
8055,19024974,201295,RxNorm,,,verapamil hydrochloride 160 MG Oral Tablet [Cordilox]
8056,19024975,201296,RxNorm,,,verapamil hydrochloride 160 MG Oral Tablet [Securon]
8057,19025033,201311,RxNorm,,,propranolol hydrochloride 160 MG Extended Release Oral Capsule [Betadur CR]
8058,19025035,201313,RxNorm,,,propranolol hydrochloride 160 MG Extended Release Oral Capsule [Beta-Prograne]
8059,19025036,201315,RxNorm,,,propranolol hydrochloride 160 MG Extended Release Oral Capsule [Sloprolol]
8060,19025037,201316,RxNorm,,,propranolol hydrochloride 160 MG Extended Release Oral Capsule [Avlocardyl Retard]
8061,19025039,201318,RxNorm,,,propranolol hydrochloride 160 MG Extended Release Oral Capsule [Probeta LA]
8062,19025040,201319,RxNorm,,,propranolol hydrochloride 80 MG Extended Release Oral Capsule [Half-Betadur CR]
8063,19025062,201321,RxNorm,,,propranolol hydrochloride 80 MG Extended Release Oral Capsule [Half Beta-Prograne]
8064,19025063,201322,RxNorm,317541,Oral Tablet,atenolol 100 MG Oral Tablet [Tenormin]
8065,19025064,201323,RxNorm,,,atenolol 100 MG Oral Tablet [Antipressan]
8066,19025065,201324,RxNorm,,,atenolol 100 MG Oral Tablet [Vasaten]
8067,19025066,201325,RxNorm,,,atenolol 100 MG Oral Tablet [Atenix]
8069,19025068,201328,RxNorm,,,atenolol 50 MG Oral Tablet [Antipressan]
8070,19025069,201329,RxNorm,,,atenolol 50 MG Oral Tablet [Vasaten]
8071,19025070,201330,RxNorm,,,atenolol 50 MG Oral Tablet [Atenix]
8072,19025091,201331,RxNorm,,,metoprolol tartrate 50 MG Oral Tablet [Betaloc]
8073,19025092,201332,RxNorm,,,metoprolol tartrate 50 MG Oral Tablet [Mepranix]
8074,19025093,201333,RxNorm,,,metoprolol tartrate 50 MG Oral Tablet [Arbralene]
8075,19025094,201334,RxNorm,,,metoprolol tartrate 100 MG Oral Tablet [Betaloc]
8076,19025095,201335,RxNorm,,,metoprolol tartrate 100 MG Oral Tablet [Mepranix]
8077,19025096,201336,RxNorm,,,metoprolol tartrate 100 MG Oral Tablet [Arbralene]
8078,19025097,201337,RxNorm,317541,Oral Tablet,nadolol 40 MG Oral Tablet [Corgard]
8079,19025098,201338,RxNorm,317541,Oral Tablet,nadolol 80 MG Oral Tablet [Corgard]
8080,19025141,201341,RxNorm,,,atenolol 50 MG / chlorthalidone 12.5 MG Oral Tablet [AtenixCo]
8081,19025142,201342,RxNorm,,,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet [AtenixCo]
8082,19025143,201343,RxNorm,,,bisoprolol fumarate 5 MG Oral Tablet [Monocor]
8083,19025144,201344,RxNorm,,,bisoprolol fumarate 10 MG Oral Tablet [Monocor]
8084,19025146,201348,RxNorm,317541,Oral Tablet,Minoxidil 2.5 MG Oral Tablet [Loniten]
8085,19025147,201350,RxNorm,317541,Oral Tablet,Minoxidil 10 MG Oral Tablet [Loniten]
8087,19025150,201354,RxNorm,317541,Oral Tablet,Methyldopa 125 MG Oral Tablet [Aldomet]
8088,19025171,201355,RxNorm,317541,Oral Tablet,Methyldopa 250 MG Oral Tablet [Aldomet]
8089,19025172,201358,RxNorm,317541,Oral Tablet,Methyldopa 500 MG Oral Tablet [Aldomet]
8090,19025173,201361,RxNorm,316969,Oral Suspension,Methyldopa 50 MG/ML Oral Suspension [Aldomet]
8091,19025174,201369,RxNorm,,,captopril 12.5 MG Oral Tablet [Acepril]
8092,19025175,201370,RxNorm,317541,Oral Tablet,Captopril 12.5 MG Oral Tablet [Capoten]
8093,19025176,201371,RxNorm,,,captopril 25 MG Oral Tablet [Acepril]
8094,19025177,201372,RxNorm,317541,Oral Tablet,Captopril 25 MG Oral Tablet [Capoten]
8095,19025178,201373,RxNorm,,,captopril 50 MG Oral Tablet [Acepril]
8096,19025179,201374,RxNorm,317541,Oral Tablet,Captopril 50 MG Oral Tablet [Capoten]
8097,19025180,201377,RxNorm,,,enalapril maleate 10 MG Oral Tablet [Innovace]
8098,19025231,201378,RxNorm,,,enalapril maleate 20 MG Oral Tablet [Innovace]
8099,19025232,201379,RxNorm,,,lisinopril 2.5 MG Oral Tablet [Carace]
8100,19025233,201380,RxNorm,,,lisinopril 5 MG Oral Tablet [Carace]
8101,19025234,201381,RxNorm,,,lisinopril 10 MG Oral Tablet [Carace]
8102,19025235,201382,RxNorm,,,lisinopril 20 MG Oral Tablet [Carace]
8103,19025437,201445,RxNorm,,,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Tildiem LA]
8104,19025439,201449,RxNorm,,,12 HR nifedipine 20 MG Extended Release Oral Tablet [Adalat Retard 20]
8105,19025501,201451,RxNorm,,,12 HR nifedipine 20 MG Extended Release Oral Tablet [Adalate LP]
8106,19025502,201452,RxNorm,,,12 HR nifedipine 20 MG Extended Release Oral Tablet [Adalat AR]
8107,19025503,201453,RxNorm,,,12 HR nifedipine 10 MG Extended Release Oral Tablet [Adalat Retard 10]
8108,19025505,201457,RxNorm,,,24 HR nifedipine 60 MG Extended Release Oral Tablet [Adalat LA]
8110,19027600,204501,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / reserpine 0.125 MG Oral Tablet
8111,19028935,205304,RxNorm,317541,Oral Tablet,telmisartan 40 MG Oral Tablet
8112,19028936,205305,RxNorm,317541,Oral Tablet,telmisartan 80 MG Oral Tablet
8113,19029027,205326,RxNorm,317541,Oral Tablet,lisinopril 30 MG Oral Tablet
8114,19029062,205332,RxNorm,317541,Oral Tablet,Chlorothiazide 150 MG / Methyldopa 250 MG Oral Tablet
8115,19029337,567241,RxNorm,,,Guanethidine 10 MG / Hydrochlorothiazide 25 MG [Esimil]
8116,19029342,205474,RxNorm,317541,Oral Tablet,deserpidine 0.125 MG / Hydrochlorothiazide 25 MG Oral Tablet [Oreticyl 25]
8117,19029343,205476,RxNorm,317541,Oral Tablet,deserpidine 0.125 MG / Hydrochlorothiazide 50 MG Oral Tablet [Oreticyl 50]
8118,19029345,205478,RxNorm,317541,Oral Tablet,deserpidine 0.25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Oreticyl Forte]
8120,19029374,205488,RxNorm,317541,Oral Tablet,bumetanide 0.5 MG Oral Tablet [Bumex]
8121,19029375,205489,RxNorm,317541,Oral Tablet,bumetanide 1 MG Oral Tablet [Bumex]
8122,19029376,205490,RxNorm,317541,Oral Tablet,bumetanide 2 MG Oral Tablet [Bumex]
8123,19029508,205544,RxNorm,317541,Oral Tablet,doxazosin 8 MG Oral Tablet [Cardura]
8124,19029631,831118,RxNorm,,,Diltiazem Hydrochloride 120 MG [Tiamate]
8125,19029632,831231,RxNorm,,,Diltiazem Hydrochloride 180 MG [Tiamate]
8126,19029633,831272,RxNorm,,,Diltiazem Hydrochloride 240 MG [Tiamate]
8127,19030022,568844,RxNorm,317541,Oral Tablet,hydrochlorothiazide 50 MG / spironolactone 50 MG [Aldactazide]
8128,19030035,205726,RxNorm,316968,Oral Solution,Furosemide 10 MG/ML Oral Solution [Lasix]
8129,19030036,205728,RxNorm,317541,Oral Tablet,Furosemide 40 MG Oral Tablet [Lo-Aqua]
8130,19030040,205732,RxNorm,317541,Oral Tablet,furosemide 80 MG Oral Tablet [Lasix]
8131,19031850,575376,RxNorm,,,Hydrochlorothiazide 50 MG [Aquazide H]
8132,19032303,206403,RxNorm,317541,Oral Tablet,Guanethidine 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Esimil]
8133,19032342,206412,RxNorm,317541,Oral Tablet,guanfacine 1 MG Oral Tablet [Tenex]
8134,19032343,206413,RxNorm,317541,Oral Tablet,guanfacine 2 MG Oral Tablet [Tenex]
8135,19033403,206763,RxNorm,317541,Oral Tablet,Lisinopril 2.5 MG Oral Tablet [Prinivil]
8136,19033404,206764,RxNorm,317541,Oral Tablet,lisinopril 5 MG Oral Tablet [Prinivil]
8137,19033405,206765,RxNorm,317541,Oral Tablet,lisinopril 10 MG Oral Tablet [Prinivil]
8138,19033406,206766,RxNorm,317541,Oral Tablet,lisinopril 20 MG Oral Tablet [Prinivil]
8139,19033409,206770,RxNorm,317541,Oral Tablet,Lisinopril 40 MG Oral Tablet [Prinivil]
8140,19033410,206771,RxNorm,317541,Oral Tablet,lisinopril 40 MG Oral Tablet [Zestril]
8141,19033958,206934,RxNorm,316965,Oral Capsule,Isradipine 5 MG Oral Capsule [Dynacirc]
8142,19033959,206935,RxNorm,316965,Oral Capsule,Isradipine 2.5 MG Oral Capsule [Dynacirc]
8143,19034018,206961,RxNorm,317541,Oral Tablet,nadolol 20 MG Oral Tablet [Corgard]
8144,19034041,206964,RxNorm,317541,Oral Tablet,Nadolol 120 MG Oral Tablet [Corgard]
8145,19034045,206968,RxNorm,317541,Oral Tablet,Nadolol 160 MG Oral Tablet [Corgard]
8148,19036443,207765,RxNorm,316965,Oral Capsule,nifedipine 10 MG Oral Capsule [Procardia]
8149,19036447,207769,RxNorm,316965,Oral Capsule,Nifedipine 20 MG Oral Capsule [Procardia]
8150,19036449,207772,RxNorm,316945,Extended Release Oral Tablet,Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet [Procardia]
8151,19036450,207773,RxNorm,316945,Extended Release Oral Tablet,Osmotic 24 HR nifedipine 60 MG Extended Release Oral Tablet [Procardia]
8152,19036471,207774,RxNorm,316945,Extended Release Oral Tablet,Osmotic 24 HR nifedipine 90 MG Extended Release Oral Tablet [Procardia]
8153,19036476,207779,RxNorm,316965,Oral Capsule,nimodipine 30 MG Oral Capsule [Nimotop]
8154,19036703,207867,RxNorm,,,spironolactone 25 MG Oral Tablet [Spironol]
8155,19036749,207891,RxNorm,317541,Oral Tablet,quinapril 5 MG Oral Tablet [Accupril]
8156,19036750,207892,RxNorm,317541,Oral Tablet,quinapril 10 MG Oral Tablet [Accupril]
8157,19036771,207893,RxNorm,317541,Oral Tablet,quinapril 20 MG Oral Tablet [Accupril]
8158,19036773,207895,RxNorm,317541,Oral Tablet,quinapril 40 MG Oral Tablet [Accupril]
8159,19036917,207935,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 100 MG Oral Tablet [HydroDIURIL]
8160,19036918,207936,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG Oral Tablet [Esidrix]
8161,19036919,207937,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG Oral Tablet [Hydro Par]
8162,19036920,207938,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG Oral Tablet [HydroDIURIL]
8163,19036921,207939,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG Oral Tablet [Oretic]
8164,19036922,207940,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Carozide]
8165,19036923,207941,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Diaqua]
8166,19036924,207942,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Esidrix]
8167,19036925,207943,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Ezide]
8168,19036926,207944,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Hydro Par]
8169,19036927,207945,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [HydroDIURIL]
8170,19036928,207946,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Loqua]
8171,19036929,207947,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG Oral Tablet [Oretic]
8172,19037083,207961,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Prinzide]
8173,19037084,207963,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Prinzide]
8174,19037085,207965,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Prinzide]
8175,19037187,208003,RxNorm,317541,Oral Tablet,bendroflumethiazide 5 MG / nadolol 40 MG Oral Tablet [Corzide]
8176,19037249,208029,RxNorm,317541,Oral Tablet,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet [Corzide]
8177,19037423,208076,RxNorm,317541,Oral Tablet,torsemide 10 MG Oral Tablet [Demadex]
8178,19037427,208080,RxNorm,317541,Oral Tablet,torsemide 100 MG Oral Tablet [Demadex]
8179,19037428,208081,RxNorm,317541,Oral Tablet,torsemide 20 MG Oral Tablet [Demadex]
8180,19037429,208082,RxNorm,317541,Oral Tablet,torsemide 5 MG Oral Tablet [Demadex]
8181,19037451,208084,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Hydro-Reserp]
8182,19037452,208085,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Hydropres-25]
8183,19037453,208086,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Hydroserp]
8184,19037455,208088,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Hydroserpine]
8185,19037456,208089,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG Oral Tablet [Mallopress]
8186,19037457,208090,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG Oral Tablet [Hydro-Reserp]
8187,19037458,208091,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG Oral Tablet [Hydropres-50]
8188,19037459,208092,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG Oral Tablet [Hydroserp]
8189,19037460,208093,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG Oral Tablet [Hydroserpine]
8190,19037488,208112,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / spironolactone 25 MG Oral Tablet [Aldactazide]
8191,19037489,208113,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet [Spironolactone Plus]
8192,19037521,208116,RxNorm,317541,Oral Tablet,hydrochlorothiazide 50 MG / spironolactone 50 MG Oral Tablet [Aldactazide]
8193,19037528,208124,RxNorm,316965,Oral Capsule,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Capsule [Dyazide]
8194,19037583,208140,RxNorm,317541,Oral Tablet,Pindolol 10 MG Oral Tablet [Visken]
8195,19038601,208467,RxNorm,316965,Oral Capsule,Terazosin 2 MG Oral Capsule [Hytrin]
8196,19038603,208469,RxNorm,316965,Oral Capsule,Terazosin 1 MG Oral Capsule [Hytrin]
8197,19038604,208470,RxNorm,316965,Oral Capsule,Terazosin 5 MG Oral Capsule [Hytrin]
8198,19038605,208471,RxNorm,316965,Oral Capsule,Terazosin 10 MG Oral Capsule [Hytrin]
8199,19038722,566444,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,doxazosin 8 MG [Cardura]
8200,19038726,563611,RxNorm,317541,Oral Tablet,lisinopril 10 MG [Zestril]
8201,19038727,563612,RxNorm,317541,Oral Tablet,lisinopril 20 MG [Zestril]
8202,19038728,567582,RxNorm,317541,Oral Tablet,lisinopril 40 MG [Zestril]
8203,19038993,568519,RxNorm,316965,Oral Capsule,nimodipine 30 MG [Nimotop]
8204,19039250,208674,RxNorm,316965,Oral Capsule,triamterene 100 MG Oral Capsule [Dyrenium]
8205,19039281,208675,RxNorm,316965,Oral Capsule,triamterene 50 MG Oral Capsule [Dyrenium]
8206,19040227,208979,RxNorm,316965,Oral Capsule,prazosin 1 MG Oral Capsule [Minipress]
8207,19040228,208980,RxNorm,316965,Oral Capsule,prazosin 2 MG Oral Capsule [Minipress]
8208,19040229,208981,RxNorm,316965,Oral Capsule,prazosin 5 MG Oral Capsule [Minipress]
8209,19042651,823932,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / irbesartan 150 MG [Avalide]
8210,19042653,823936,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / irbesartan 300 MG [Avalide]
8211,19042713,823969,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / lisinopril 20 MG [Zestoretic]
8212,19042717,823984,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / lisinopril 10 MG [Zestoretic]
8213,19043534,565828,RxNorm,,,Minoxidil 2.5 MG [Loniten]
8214,19043535,565829,RxNorm,,,Minoxidil 10 MG [Loniten]
8215,19044629,568866,RxNorm,,,Pindolol 10 MG [Visken]
8216,19044704,210671,RxNorm,317541,Oral Tablet,trandolapril 1 MG Oral Tablet [Mavik]
8217,19044705,210672,RxNorm,317541,Oral Tablet,trandolapril 2 MG Oral Tablet [Mavik]
8218,19044706,210673,RxNorm,317541,Oral Tablet,trandolapril 4 MG Oral Tablet [Mavik]
8219,19044761,565458,RxNorm,317541,Oral Tablet,furosemide 40 MG [Lasix]
8220,19044762,566621,RxNorm,317541,Oral Tablet,furosemide 80 MG [Lasix]
8221,19044872,831249,RxNorm,,,Diltiazem Hydrochloride 180 MG [Diltia]
8222,19044875,831222,RxNorm,,,Diltiazem Hydrochloride 120 MG [Dilacor]
8223,19044876,831253,RxNorm,,,Diltiazem Hydrochloride 180 MG [Dilacor]
8224,19044935,563634,RxNorm,,,Felodipine 5 MG [Plendil]
8225,19044936,563635,RxNorm,316945,Extended Release Oral Tablet,felodipine 10 MG [Plendil]
8226,19044937,565113,RxNorm,,,Felodipine 2.5 MG [Plendil]
8227,19045344,569337,RxNorm,316965,Oral Capsule,triamterene 100 MG [Dyrenium]
8228,19045345,569338,RxNorm,316965,Oral Capsule,triamterene 50 MG [Dyrenium]
8229,19045561,568667,RxNorm,,,Hydrochlorothiazide 25 MG [Esidrix]
8230,19045562,568673,RxNorm,,,Hydrochlorothiazide 50 MG [Esidrix]
8231,19045565,568678,RxNorm,,,Hydrochlorothiazide 50 MG [Oretic]
8232,19045567,568666,RxNorm,,,Hydrochlorothiazide 100 MG [HydroDIURIL]
8233,19045568,568669,RxNorm,,,Hydrochlorothiazide 25 MG [HydroDIURIL]
8234,19045569,568676,RxNorm,,,Hydrochlorothiazide 50 MG [HydroDIURIL]
8235,19045583,210994,RxNorm,317541,Oral Tablet,Captopril 100 MG Oral Tablet [Capoten]
8236,19045770,211053,RxNorm,317541,Oral Tablet,Captopril 25 MG / Hydrochlorothiazide 15 MG Oral Tablet [Capozide]
8237,19045846,211072,RxNorm,317541,Oral Tablet,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide]
8238,19046429,491278,RxNorm,316945,Extended Release Oral Tablet,nifedipine 90 MG [Procardia]
8239,19046430,491288,RxNorm,316945,Extended Release Oral Tablet,nifedipine 30 MG [Procardia]
8240,19046451,491292,RxNorm,316945,Extended Release Oral Tablet,nifedipine 60 MG [Procardia]
8242,19046778,833218,RxNorm,317541,Oral Tablet,diltiazem hydrochloride 30 MG [Cardizem]
8244,19047126,566394,RxNorm,317541,Oral Tablet,bumetanide 0.5 MG [Bumex]
8245,19047127,566395,RxNorm,317541,Oral Tablet,bumetanide 1 MG [Bumex]
8246,19047128,566396,RxNorm,317541,Oral Tablet,bumetanide 2 MG [Bumex]
8247,19047473,567574,RxNorm,,,Lisinopril 2.5 MG [Prinivil]
8248,19047474,567575,RxNorm,317541,Oral Tablet,lisinopril 5 MG [Prinivil]
8249,19047475,567576,RxNorm,317541,Oral Tablet,lisinopril 10 MG [Prinivil]
8250,19047476,567577,RxNorm,317541,Oral Tablet,lisinopril 20 MG [Prinivil]
8251,19047477,567581,RxNorm,,,Lisinopril 40 MG [Prinivil]
8252,19047678,831195,RxNorm,316943,Extended Release Oral Capsule,diltiazem hydrochloride 120 MG [Taztia]
8253,19047679,831247,RxNorm,316943,Extended Release Oral Capsule,diltiazem hydrochloride 180 MG [Taztia]
8254,19047680,831299,RxNorm,316943,Extended Release Oral Capsule,diltiazem hydrochloride 240 MG [Taztia]
8255,19047701,831324,RxNorm,316943,Extended Release Oral Capsule,diltiazem hydrochloride 300 MG [Taztia]
8256,19047702,831348,RxNorm,316943,Extended Release Oral Capsule,diltiazem hydrochloride 360 MG [Taztia]
8258,19048136,848132,RxNorm,317541,Oral Tablet,amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT]
8259,19048138,848137,RxNorm,317541,Oral Tablet,amlodipine 10 MG / hydrochlorothiazide 25 MG / valsartan 320 MG [Exforge HCT]
8260,19048140,848142,RxNorm,317541,Oral Tablet,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT]
8261,19048172,848147,RxNorm,317541,Oral Tablet,amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT]
8262,19048223,848153,RxNorm,317541,Oral Tablet,amlodipine 10 MG / hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT]
8263,19053106,573376,RxNorm,,,Chlorothiazide 150 MG / Methyldopa 250 MG [Aldoclor-150]
8264,19053108,573386,RxNorm,,,Chlorothiazide 250 MG / Methyldopa 250 MG [Aldoclor-250]
8265,19054091,226347,RxNorm,,,12 HR nifedipine 10 MG Extended Release Oral Tablet [Nivaten Retard]
